date,section_id,employees_on_duty,total_task_time_minutes,is_holiday,is_weekend,year,month,dayofweek,quarter,is_working_day,predicted_employee_count,predicted_task_time_minutes,employee_lower_bound,employee_upper_bound,task_time_lower_bound,task_time_upper_bound
2025-03-29,SEC-003,0,0.0,0,1,2025,3,5,1,0,0,0.0,0,0,0.0,0.0
2025-03-29,SEC-004,0,0.0,0,1,2025,3,5,1,0,0,0.0,0,0,0.0,0.0
2025-03-29,SEC-005,0,0.0,0,1,2025,3,5,1,0,0,0.0,0,0,0.0,0.0
2025-03-29,SEC-006,0,0.0,0,1,2025,3,5,1,0,0,0.0,0,0,0.0,0.0
2025-03-30,SEC-001,0,0.0,0,1,2025,3,6,1,0,0,0.0,0,0,0.0,0.0
2025-03-30,SEC-002,0,0.0,0,1,2025,3,6,1,0,0,0.0,0,0,0.0,0.0
2025-03-30,SEC-003,0,0.0,0,1,2025,3,6,1,0,0,0.0,0,0,0.0,0.0
2025-03-30,SEC-004,0,0.0,0,1,2025,3,6,1,0,0,0.0,0,0,0.0,0.0
2025-03-30,SEC-005,0,0.0,0,1,2025,3,6,1,0,0,0.0,0,0,0.0,0.0
2025-03-30,SEC-006,0,0.0,0,1,2025,3,6,1,0,0,0.0,0,0,0.0,0.0
2025-03-31,SEC-001,0,0.0,1,0,2025,3,0,1,0,0,0.0,0,0,0.0,0.0
2025-03-31,SEC-002,0,0.0,1,0,2025,3,0,1,0,0,0.0,0,0,0.0,0.0
2025-03-31,SEC-003,0,0.0,1,0,2025,3,0,1,0,0,0.0,0,0,0.0,0.0
2025-03-31,SEC-004,0,0.0,1,0,2025,3,0,1,0,0,0.0,0,0,0.0,0.0
2025-03-31,SEC-005,0,0.0,1,0,2025,3,0,1,0,0,0.0,0,0,0.0,0.0
2025-03-31,SEC-006,0,0.0,1,0,2025,3,0,1,0,0,0.0,0,0,0.0,0.0
2025-04-01,SEC-001,0,0.0,0,0,2025,4,1,2,1,2,721.6059330832644,1,4,24.566885615827474,1428.2519997287116
2025-04-01,SEC-002,0,0.0,0,0,2025,4,1,2,1,4,1545.6941175527609,2,6,667.260857045709,2353.1700710669606
2025-04-01,SEC-003,0,0.0,0,0,2025,4,1,2,1,3,855.4241433160607,1,4,198.36000052335754,1503.1019845231758
2025-04-01,SEC-004,0,0.0,0,0,2025,4,1,2,1,2,816.3596309166338,1,4,118.18722325873897,1513.8195452818577
2025-04-01,SEC-005,0,0.0,0,0,2025,4,1,2,1,5,1824.1300199609002,1,10,155.1434399388104,3752.914378303719
2025-04-01,SEC-006,0,0.0,0,0,2025,4,1,2,1,5,1849.0693042971805,2,8,662.0749863459898,3092.1309807708494
2025-04-02,SEC-001,0,0.0,0,0,2025,4,2,2,1,2,811.0563840176567,1,4,106.23727395841753,1489.5317536001069
2025-04-02,SEC-002,0,0.0,0,0,2025,4,2,2,1,4,1544.402026398028,2,6,744.1605254658084,2358.7785188420116
2025-04-02,SEC-003,0,0.0,0,0,2025,4,2,2,1,3,886.8558476685116,1,4,280.66205858538075,1559.438571278606
2025-04-02,SEC-004,0,0.0,0,0,2025,4,2,2,1,2,832.5227449138481,1,5,107.24727701172324,1591.1136670709968
2025-04-02,SEC-005,0,0.0,0,0,2025,4,2,2,1,5,1993.7975881789062,1,10,251.31559567698818,4008.1259823562928
2025-04-02,SEC-006,0,0.0,0,0,2025,4,2,2,1,5,1837.966830739614,1,8,571.5951270131333,2990.8326303256986
2025-04-03,SEC-001,0,0.0,0,0,2025,4,3,2,1,3,907.3256784187267,1,5,223.15121337662046,1619.3844861064283
2025-04-03,SEC-002,0,0.0,0,0,2025,4,3,2,1,4,1535.8239648965814,2,6,721.7498853812698,2301.5037429337467
2025-04-03,SEC-003,0,0.0,0,0,2025,4,3,2,1,3,898.2744152570388,1,4,312.44121992254674,1523.5648528622532
2025-04-03,SEC-004,0,0.0,0,0,2025,4,3,2,1,2,855.4373536310935,1,4,106.22677159633484,1568.6186955000608
2025-04-03,SEC-005,0,0.0,0,0,2025,4,3,2,1,6,2206.2826487966113,1,11,442.28351544537406,4207.789004136
2025-04-03,SEC-006,0,0.0,0,0,2025,4,3,2,1,5,1853.3931771168952,1,8,538.552409942692,3040.1637768094633
2025-04-04,SEC-001,0,0.0,0,0,2025,4,4,2,1,2,834.8184017166077,1,4,157.60871383517022,1536.2400570914565
2025-04-04,SEC-002,0,0.0,0,0,2025,4,4,2,1,4,1541.4014764053554,2,6,763.606169385187,2327.912391715044
2025-04-04,SEC-003,0,0.0,0,0,2025,4,4,2,1,3,880.9886940207682,1,5,303.3580984257222,1576.3973902625505
2025-04-04,SEC-004,0,0.0,0,0,2025,4,4,2,1,3,879.2921289668319,1,5,187.16227286617783,1616.6078660776948
2025-04-04,SEC-005,0,0.0,0,0,2025,4,4,2,1,6,2374.825239509641,2,11,620.6016348039896,4301.860931597894
2025-04-04,SEC-006,0,0.0,0,0,2025,4,4,2,1,5,1891.1494683668975,2,8,599.4072720653987,3077.4985772966998
2025-04-05,SEC-001,0,0.0,0,1,2025,4,5,2,0,0,0.0,0,0,0.0,0.0
2025-04-05,SEC-002,0,0.0,0,1,2025,4,5,2,0,0,0.0,0,0,0.0,0.0
2025-04-05,SEC-003,0,0.0,0,1,2025,4,5,2,0,0,0.0,0,0,0.0,0.0
2025-04-05,SEC-004,0,0.0,0,1,2025,4,5,2,0,0,0.0,0,0,0.0,0.0
2025-04-05,SEC-005,0,0.0,0,1,2025,4,5,2,0,0,0.0,0,0,0.0,0.0
2025-04-05,SEC-006,0,0.0,0,1,2025,4,5,2,0,0,0.0,0,0,0.0,0.0
2025-04-06,SEC-001,0,0.0,0,1,2025,4,6,2,0,0,0.0,0,0,0.0,0.0
2025-04-06,SEC-002,0,0.0,0,1,2025,4,6,2,0,0,0.0,0,0,0.0,0.0
2025-04-06,SEC-003,0,0.0,0,1,2025,4,6,2,0,0,0.0,0,0,0.0,0.0
2025-04-06,SEC-004,0,0.0,0,1,2025,4,6,2,0,0,0.0,0,0,0.0,0.0
2025-04-06,SEC-005,0,0.0,0,1,2025,4,6,2,0,0,0.0,0,0,0.0,0.0
2025-04-06,SEC-006,0,0.0,0,1,2025,4,6,2,0,0,0.0,0,0,0.0,0.0
2025-04-07,SEC-001,0,0.0,0,0,2025,4,0,2,1,3,882.3012003707771,1,5,151.16947794799418,1548.0406355395537
2025-04-07,SEC-002,0,0.0,0,0,2025,4,0,2,1,4,1614.2718821562974,2,6,848.3929826995595,2400.7101760149194
2025-04-07,SEC-003,0,0.0,0,0,2025,4,0,2,1,3,929.0197788204662,1,4,317.8380405565939,1557.5751272797083
2025-04-07,SEC-004,0,0.0,0,0,2025,4,0,2,1,3,905.200475323476,1,5,101.19761150725175,1644.470332584366
2025-04-07,SEC-005,0,0.0,0,0,2025,4,0,2,1,6,2405.663593650401,2,11,628.1009623656755,4194.83512210873
2025-04-07,SEC-006,0,0.0,0,0,2025,4,0,2,1,5,2020.4174396955207,2,8,790.7155520112485,3160.3747643297747
2025-04-08,SEC-001,0,0.0,0,0,2025,4,1,2,1,3,962.3410711821449,1,5,292.55469914790405,1741.2368454574503
2025-04-08,SEC-002,0,0.0,0,0,2025,4,1,2,1,4,1591.2936470887416,2,7,705.9533242513212,2434.4140442015905
2025-04-08,SEC-003,0,0.0,0,0,2025,4,1,2,1,3,943.1125163728249,1,5,300.65622363193484,1564.7459354306964
2025-04-08,SEC-004,0,0.0,0,0,2025,4,1,2,1,3,896.5920700297291,1,5,141.5549898955025,1601.2132631571299
2025-04-08,SEC-005,0,0.0,0,0,2025,4,1,2,1,6,2381.4896661211665,2,11,684.2416734585604,4323.796278099891
2025-04-08,SEC-006,0,0.0,0,0,2025,4,1,2,1,5,2024.1667018569544,2,9,798.7606788311862,3289.0221479158267
2025-04-09,SEC-001,0,0.0,0,0,2025,4,2,2,1,3,1056.2570593970966,1,5,397.8607020732614,1769.9827376312303
2025-04-09,SEC-002,0,0.0,0,0,2025,4,2,2,1,4,1535.7270592150985,2,6,685.6403092500105,2302.753170953737
2025-04-09,SEC-003,0,0.0,0,0,2025,4,2,2,1,3,911.4363704623623,1,4,316.70527606212454,1547.2770769383644
2025-04-09,SEC-004,0,0.0,0,0,2025,4,2,2,1,3,886.9746590857419,1,5,147.98905009210628,1628.259239674603
2025-04-09,SEC-005,0,0.0,0,0,2025,4,2,2,1,6,2401.2031396217344,1,10,399.9193364892297,4118.379130221253
2025-04-09,SEC-006,0,0.0,0,0,2025,4,2,2,1,5,2006.9582748466362,2,8,786.4402081701539,3266.6162672868313
2025-04-10,SEC-001,0,0.0,0,0,2025,4,3,2,1,3,975.5056911312329,1,5,245.15946264400688,1670.7198414793097
2025-04-10,SEC-002,0,0.0,0,0,2025,4,3,2,1,4,1474.4446824632753,2,6,655.7355146732392,2270.650876986989
2025-04-10,SEC-003,0,0.0,0,0,2025,4,3,2,1,3,872.118614520703,1,4,276.11738371999013,1487.8704522858575
2025-04-10,SEC-004,0,0.0,0,0,2025,4,3,2,1,3,882.5402416071088,1,5,157.62012572079067,1629.8147585987124
2025-04-10,SEC-005,0,0.0,0,0,2025,4,3,2,1,6,2456.4022087862427,1,11,464.70105403279064,4201.351798361189
2025-04-10,SEC-006,0,0.0,0,0,2025,4,3,2,1,5,1987.8568529114204,2,8,810.4375627659997,3208.0050220712637
2025-04-11,SEC-001,0,0.0,0,0,2025,4,4,2,1,3,931.5836407967653,1,5,216.91854468776376,1620.1594142268675
2025-04-11,SEC-002,0,0.0,0,0,2025,4,4,2,1,4,1441.5588955962937,2,6,670.6952915276934,2216.3822681476013
2025-04-11,SEC-003,0,0.0,0,0,2025,4,4,2,1,3,871.0067473019087,1,4,246.86356460082067,1452.2786300225462
2025-04-11,SEC-004,0,0.0,0,0,2025,4,4,2,1,3,886.7343113155098,1,5,179.1568898120257,1607.9574635354575
2025-04-11,SEC-005,0,0.0,0,0,2025,4,4,2,1,6,2516.7751374656364,2,11,733.8123663749301,4329.193257598288
2025-04-11,SEC-006,0,0.0,0,0,2025,4,4,2,1,5,1989.9164517059887,2,8,786.3163240280339,3225.3516657242358
2025-04-12,SEC-001,0,0.0,1,1,2025,4,5,2,0,0,0.0,0,0,0.0,0.0
2025-04-12,SEC-002,0,0.0,1,1,2025,4,5,2,0,0,0.0,0,0,0.0,0.0
2025-04-12,SEC-003,0,0.0,1,1,2025,4,5,2,0,0,0.0,0,0,0.0,0.0
2025-04-12,SEC-004,0,0.0,1,1,2025,4,5,2,0,0,0.0,0,0,0.0,0.0
2025-04-12,SEC-005,0,0.0,1,1,2025,4,5,2,0,0,0.0,0,0,0.0,0.0
2025-04-12,SEC-006,0,0.0,1,1,2025,4,5,2,0,0,0.0,0,0,0.0,0.0
2025-04-13,SEC-001,0,0.0,1,1,2025,4,6,2,0,0,0.0,0,0,0.0,0.0
2025-04-13,SEC-002,0,0.0,1,1,2025,4,6,2,0,0,0.0,0,0,0.0,0.0
2025-04-13,SEC-003,0,0.0,1,1,2025,4,6,2,0,0,0.0,0,0,0.0,0.0
2025-04-13,SEC-004,0,0.0,1,1,2025,4,6,2,0,0,0.0,0,0,0.0,0.0
2025-04-13,SEC-005,0,0.0,1,1,2025,4,6,2,0,0,0.0,0,0,0.0,0.0
2025-04-13,SEC-006,0,0.0,1,1,2025,4,6,2,0,0,0.0,0,0,0.0,0.0
2025-04-14,SEC-001,0,0.0,1,0,2025,4,0,2,0,0,0.0,0,0,0.0,0.0
2025-04-14,SEC-002,0,0.0,1,0,2025,4,0,2,0,0,0.0,0,0,0.0,0.0
2025-04-14,SEC-003,0,0.0,1,0,2025,4,0,2,0,0,0.0,0,0,0.0,0.0
2025-04-14,SEC-004,0,0.0,1,0,2025,4,0,2,0,0,0.0,0,0,0.0,0.0
2025-04-14,SEC-005,0,0.0,1,0,2025,4,0,2,0,0,0.0,0,0,0.0,0.0
2025-04-14,SEC-006,0,0.0,1,0,2025,4,0,2,0,0,0.0,0,0,0.0,0.0
2025-04-15,SEC-001,0,0.0,1,0,2025,4,1,2,0,0,0.0,0,0,0.0,0.0
2025-04-15,SEC-002,0,0.0,1,0,2025,4,1,2,0,0,0.0,0,0,0.0,0.0
2025-04-15,SEC-003,0,0.0,1,0,2025,4,1,2,0,0,0.0,0,0,0.0,0.0
2025-04-15,SEC-004,0,0.0,1,0,2025,4,1,2,0,0,0.0,0,0,0.0,0.0
2025-04-15,SEC-005,0,0.0,1,0,2025,4,1,2,0,0,0.0,0,0,0.0,0.0
2025-04-15,SEC-006,0,0.0,1,0,2025,4,1,2,0,0,0.0,0,0,0.0,0.0
2025-04-16,SEC-001,0,0.0,0,0,2025,4,2,2,1,3,855.7550401365909,1,5,162.08964245155445,1573.105387754546
2025-04-16,SEC-002,0,0.0,0,0,2025,4,2,2,1,4,1545.0843304588473,2,6,707.2569423163728,2387.113944410348
2025-04-16,SEC-003,0,0.0,0,0,2025,4,2,2,1,2,721.8198016599565,1,4,99.70273583901454,1360.8447197900612
2025-04-16,SEC-004,0,0.0,0,0,2025,4,2,2,1,3,902.4484618752323,1,4,142.04803393438672,1581.9210458927857
2025-04-16,SEC-005,0,0.0,0,0,2025,4,2,2,1,6,2503.51456952501,2,11,691.0353020357801,4335.614578990025
2025-04-16,SEC-006,0,0.0,0,0,2025,4,2,2,1,6,2345.671065424969,3,9,1079.6558284311172,3606.719799465522
2025-04-17,SEC-001,0,0.0,0,0,2025,4,3,2,1,3,862.2334726312188,1,5,166.57193194213212,1579.9305128843464
2025-04-17,SEC-002,0,0.0,0,0,2025,4,3,2,1,4,1455.423443567844,2,6,586.09376133555,2206.060060960559
2025-04-17,SEC-003,0,0.0,0,0,2025,4,3,2,1,2,758.7474076459796,1,4,148.14055021130432,1358.3621367101528
2025-04-17,SEC-004,0,0.0,0,0,2025,4,3,2,1,3,876.5220019459094,1,4,126.70043210037711,1581.6258764002973
2025-04-17,SEC-005,0,0.0,0,0,2025,4,3,2,1,6,2458.3215670943628,1,11,455.0401753948546,4338.427579582627
2025-04-17,SEC-006,0,0.0,0,0,2025,4,3,2,1,6,2384.2956968351104,3,9,1108.3967762442344,3603.6265025575067
2025-04-18,SEC-001,0,0.0,1,0,2025,4,4,2,0,0,0.0,0,0,0.0,0.0
2025-04-18,SEC-002,0,0.0,1,0,2025,4,4,2,0,0,0.0,0,0,0.0,0.0
2025-04-18,SEC-003,0,0.0,1,0,2025,4,4,2,0,0,0.0,0,0,0.0,0.0
2025-04-18,SEC-004,0,0.0,1,0,2025,4,4,2,0,0,0.0,0,0,0.0,0.0
2025-04-18,SEC-005,0,0.0,1,0,2025,4,4,2,0,0,0.0,0,0,0.0,0.0
2025-04-18,SEC-006,0,0.0,1,0,2025,4,4,2,0,0,0.0,0,0,0.0,0.0
2025-04-19,SEC-001,0,0.0,0,1,2025,4,5,2,0,0,0.0,0,0,0.0,0.0
2025-04-19,SEC-002,0,0.0,0,1,2025,4,5,2,0,0,0.0,0,0,0.0,0.0
2025-04-19,SEC-003,0,0.0,0,1,2025,4,5,2,0,0,0.0,0,0,0.0,0.0
2025-04-19,SEC-004,0,0.0,0,1,2025,4,5,2,0,0,0.0,0,0,0.0,0.0
2025-04-19,SEC-005,0,0.0,0,1,2025,4,5,2,0,0,0.0,0,0,0.0,0.0
2025-04-19,SEC-006,0,0.0,0,1,2025,4,5,2,0,0,0.0,0,0,0.0,0.0
2025-04-20,SEC-001,0,0.0,0,1,2025,4,6,2,0,0,0.0,0,0,0.0,0.0
2025-04-20,SEC-002,0,0.0,0,1,2025,4,6,2,0,0,0.0,0,0,0.0,0.0
2025-04-20,SEC-003,0,0.0,0,1,2025,4,6,2,0,0,0.0,0,0,0.0,0.0
2025-04-20,SEC-004,0,0.0,0,1,2025,4,6,2,0,0,0.0,0,0,0.0,0.0
2025-04-20,SEC-005,0,0.0,0,1,2025,4,6,2,0,0,0.0,0,0,0.0,0.0
2025-04-20,SEC-006,0,0.0,0,1,2025,4,6,2,0,0,0.0,0,0,0.0,0.0
2025-04-21,SEC-001,0,0.0,0,0,2025,4,0,2,1,2,801.9690998503842,1,4,39.62423810103814,1500.7708165745228
2025-04-21,SEC-002,0,0.0,0,0,2025,4,0,2,1,4,1328.5466649995324,1,6,517.3353860797138,2132.2741972818503
2025-04-21,SEC-003,0,0.0,0,0,2025,4,0,2,1,2,833.11339564475,1,4,195.23973008331237,1427.4997832731865
2025-04-21,SEC-004,0,0.0,0,0,2025,4,0,2,1,2,822.3906337332235,1,4,120.11062852865267,1578.2989877077657
2025-04-21,SEC-005,0,0.0,0,0,2025,4,0,2,1,5,2002.5053018400436,1,10,165.98151518322177,3960.043543504359
2025-04-21,SEC-006,0,0.0,0,0,2025,4,0,2,1,6,2295.3309852866355,3,9,1130.7800838385683,3517.327138305155
2025-04-22,SEC-001,0,0.0,0,0,2025,4,1,2,1,2,831.241213887064,1,4,148.28523142311573,1492.3050425691852
2025-04-22,SEC-002,0,0.0,0,0,2025,4,1,2,1,4,1384.8160611509709,2,6,618.3929488258815,2143.843698379151
2025-04-22,SEC-003,0,0.0,0,0,2025,4,1,2,1,3,884.7056029436874,1,4,267.631781703878,1514.7591924772398
2025-04-22,SEC-004,0,0.0,0,0,2025,4,1,2,1,2,839.4637142774536,1,4,140.5250050844736,1501.7113009064185
2025-04-22,SEC-005,0,0.0,0,0,2025,4,1,2,1,5,1991.4209820313813,1,10,92.05358530808932,3731.060564102182
2025-04-22,SEC-006,0,0.0,0,0,2025,4,1,2,1,6,2271.241918856611,3,9,1024.0832426210884,3502.983800747741
2025-04-23,SEC-001,0,0.0,0,0,2025,4,2,2,1,3,937.3916371600295,1,5,259.96501893465813,1643.2341897345323
2025-04-23,SEC-002,0,0.0,0,0,2025,4,2,2,1,4,1410.5899069912218,2,6,559.4600879328112,2197.4765089046505
2025-04-23,SEC-003,0,0.0,0,0,2025,4,2,2,1,3,920.298612554476,1,4,320.0582739278613,1514.1501938591969
2025-04-23,SEC-004,0,0.0,0,0,2025,4,2,2,1,2,861.0529082913127,1,5,174.44884613206972,1591.733217557219
2025-04-23,SEC-005,0,0.0,0,0,2025,4,2,2,1,5,2083.06531502558,1,10,245.64219377774268,4006.508993117598
2025-04-23,SEC-006,0,0.0,0,0,2025,4,2,2,1,6,2273.0237973216867,3,9,1011.6117948674894,3474.58083586988
2025-04-24,SEC-001,0,0.0,0,0,2025,4,3,2,1,3,951.292631038758,1,5,225.32651062211445,1632.1328004626503
2025-04-24,SEC-002,0,0.0,0,0,2025,4,3,2,1,4,1382.5318501878533,2,6,621.261628976339,2232.599620298095
2025-04-24,SEC-003,0,0.0,0,0,2025,4,3,2,1,3,884.6094184186103,1,4,282.8341588885243,1491.5890150178861
2025-04-24,SEC-004,0,0.0,0,0,2025,4,3,2,1,3,878.9629247702177,1,5,138.4944655217376,1632.5408836586892
2025-04-24,SEC-005,0,0.0,0,0,2025,4,3,2,1,6,2239.5601183419953,1,10,426.2525818749032,3972.08419332805
2025-04-24,SEC-006,0,0.0,0,0,2025,4,3,2,1,6,2298.4869295200583,3,9,1100.2836680351713,3515.5687297099803
2025-04-25,SEC-001,0,0.0,0,0,2025,4,4,2,1,2,815.8333398438897,1,4,134.8686682075799,1527.682012745896
2025-04-25,SEC-002,0,0.0,0,0,2025,4,4,2,1,4,1309.417501248521,1,6,493.5381527378757,2129.011931257374
2025-04-25,SEC-003,0,0.0,0,0,2025,4,4,2,1,2,790.1043905188934,1,4,163.64140203681976,1439.8132798866113
2025-04-25,SEC-004,0,0.0,0,0,2025,4,4,2,1,3,886.5452875223563,1,5,138.82776221969513,1651.8339549849834
2025-04-25,SEC-005,0,0.0,0,0,2025,4,4,2,1,6,2385.5924681088027,2,11,623.2742778551309,4218.895468457289
2025-04-25,SEC-006,0,0.0,0,0,2025,4,4,2,1,6,2331.804138176649,3,9,1080.885431533725,3591.0021207366844
2025-04-26,SEC-001,0,0.0,0,1,2025,4,5,2,0,0,0.0,0,0,0.0,0.0
2025-04-26,SEC-002,0,0.0,0,1,2025,4,5,2,0,0,0.0,0,0,0.0,0.0
2025-04-26,SEC-003,0,0.0,0,1,2025,4,5,2,0,0,0.0,0,0,0.0,0.0
2025-04-26,SEC-004,0,0.0,0,1,2025,4,5,2,0,0,0.0,0,0,0.0,0.0
2025-04-26,SEC-005,0,0.0,0,1,2025,4,5,2,0,0,0.0,0,0,0.0,0.0
2025-04-26,SEC-006,0,0.0,0,1,2025,4,5,2,0,0,0.0,0,0,0.0,0.0
2025-04-27,SEC-001,0,0.0,0,1,2025,4,6,2,0,0,0.0,0,0,0.0,0.0
2025-04-27,SEC-002,0,0.0,0,1,2025,4,6,2,0,0,0.0,0,0,0.0,0.0
2025-04-27,SEC-003,0,0.0,0,1,2025,4,6,2,0,0,0.0,0,0,0.0,0.0
2025-04-27,SEC-004,0,0.0,0,1,2025,4,6,2,0,0,0.0,0,0,0.0,0.0
2025-04-27,SEC-005,0,0.0,0,1,2025,4,6,2,0,0,0.0,0,0,0.0,0.0
2025-04-27,SEC-006,0,0.0,0,1,2025,4,6,2,0,0,0.0,0,0,0.0,0.0
2025-04-28,SEC-001,0,0.0,0,0,2025,4,0,2,1,3,933.9332880614381,1,5,268.66853883003006,1683.6232096506096
2025-04-28,SEC-002,0,0.0,0,0,2025,4,0,2,1,3,1156.4843288159666,1,5,311.39208105831386,1993.2653324603868
2025-04-28,SEC-003,0,0.0,0,0,2025,4,0,2,1,2,723.6513839314873,1,4,102.7173447682731,1352.9982795390085
2025-04-28,SEC-004,0,0.0,0,0,2025,4,0,2,1,2,835.1853460945252,1,5,137.33559403622561,1619.2248696081049
2025-04-28,SEC-005,0,0.0,0,0,2025,4,0,2,1,6,2238.952348480697,1,10,503.5886143881974,3981.891864637207
2025-04-28,SEC-006,0,0.0,0,0,2025,4,0,2,1,6,2302.021510980364,3,9,1074.3429334269763,3488.074961894841
2025-04-29,SEC-001,0,0.0,0,0,2025,4,1,2,1,3,934.4272461659867,1,5,261.18986877153543,1641.8024097900309
2025-04-29,SEC-002,0,0.0,0,0,2025,4,1,2,1,3,1183.2951110011304,1,5,365.7488723373504,2034.1816891064486
2025-04-29,SEC-003,0,0.0,0,0,2025,4,1,2,1,2,759.5699346755753,1,4,133.56724882259257,1387.6252732362968
2025-04-29,SEC-004,0,0.0,0,0,2025,4,1,2,1,2,806.4368578160789,1,4,126.24130147535786,1543.3572418280532
2025-04-29,SEC-005,0,0.0,0,0,2025,4,1,2,1,5,2076.8443201152836,1,10,331.58014272001316,3967.534253579593
2025-04-29,SEC-006,0,0.0,0,0,2025,4,1,2,1,6,2244.5073036230374,3,9,1033.3916704549642,3501.351631367933
2025-04-30,SEC-001,0,0.0,0,0,2025,4,2,2,1,3,963.8940082224083,1,5,261.8603267101353,1667.525553146182
2025-04-30,SEC-002,0,0.0,0,0,2025,4,2,2,1,3,1220.5832988215916,1,5,395.7610488722395,1988.4177488353093
2025-04-30,SEC-003,0,0.0,0,0,2025,4,2,2,1,2,778.5612727652766,1,4,101.97735038003232,1380.35843018839
2025-04-30,SEC-004,0,0.0,0,0,2025,4,2,2,1,2,782.3363876008482,1,4,0.668309517658634,1549.958226546719
2025-04-30,SEC-005,0,0.0,0,0,2025,4,2,2,1,5,1985.2961008751759,1,10,116.4857141321674,3799.3634097253057
2025-04-30,SEC-006,0,0.0,0,0,2025,4,2,2,1,6,2187.470651929824,2,9,937.0451478083978,3344.0342243280925
2025-05-01,SEC-001,0,0.0,1,0,2025,5,3,2,0,0,0.0,0,0,0.0,0.0
2025-05-01,SEC-002,0,0.0,1,0,2025,5,3,2,0,0,0.0,0,0,0.0,0.0
2025-05-01,SEC-003,0,0.0,1,0,2025,5,3,2,0,0,0.0,0,0,0.0,0.0
2025-05-01,SEC-004,0,0.0,1,0,2025,5,3,2,0,0,0.0,0,0,0.0,0.0
2025-05-01,SEC-005,0,0.0,1,0,2025,5,3,2,0,0,0.0,0,0,0.0,0.0
2025-05-01,SEC-006,0,0.0,1,0,2025,5,3,2,0,0,0.0,0,0,0.0,0.0
2025-05-02,SEC-001,0,0.0,0,0,2025,5,4,2,1,2,825.9553374905913,1,4,149.9914112515544,1497.7642623878216
2025-05-02,SEC-002,0,0.0,0,0,2025,5,4,2,1,3,1234.5207934940004,1,5,421.0633082381166,1951.715881726213
2025-05-02,SEC-003,0,0.0,0,0,2025,5,4,2,1,2,838.988146462124,1,4,227.9300843795408,1424.5475389329852
2025-05-02,SEC-004,0,0.0,0,0,2025,5,4,2,1,2,764.92924613475,1,4,42.92249284565472,1521.2502862570325
2025-05-02,SEC-005,0,0.0,0,0,2025,5,4,2,1,6,2127.282085041063,1,10,312.9865735987411,3959.802865715816
2025-05-02,SEC-006,0,0.0,0,0,2025,5,4,2,1,6,2127.347489421753,2,9,877.7497311529428,3323.205235485505
2025-05-03,SEC-001,0,0.0,0,1,2025,5,5,2,0,0,0.0,0,0,0.0,0.0
2025-05-03,SEC-002,0,0.0,0,1,2025,5,5,2,0,0,0.0,0,0,0.0,0.0
2025-05-03,SEC-003,0,0.0,0,1,2025,5,5,2,0,0,0.0,0,0,0.0,0.0
2025-05-03,SEC-004,0,0.0,0,1,2025,5,5,2,0,0,0.0,0,0,0.0,0.0
2025-05-03,SEC-005,0,0.0,0,1,2025,5,5,2,0,0,0.0,0,0,0.0,0.0
2025-05-03,SEC-006,0,0.0,0,1,2025,5,5,2,0,0,0.0,0,0,0.0,0.0
2025-05-04,SEC-001,0,0.0,0,1,2025,5,6,2,0,0,0.0,0,0,0.0,0.0
2025-05-04,SEC-002,0,0.0,0,1,2025,5,6,2,0,0,0.0,0,0,0.0,0.0
2025-05-04,SEC-003,0,0.0,0,1,2025,5,6,2,0,0,0.0,0,0,0.0,0.0
2025-05-04,SEC-004,0,0.0,0,1,2025,5,6,2,0,0,0.0,0,0,0.0,0.0
2025-05-04,SEC-005,0,0.0,0,1,2025,5,6,2,0,0,0.0,0,0,0.0,0.0
2025-05-04,SEC-006,0,0.0,0,1,2025,5,6,2,0,0,0.0,0,0,0.0,0.0
2025-05-05,SEC-001,0,0.0,0,0,2025,5,0,2,1,3,848.5989037398854,1,4,97.22971892620446,1525.3750859241004
2025-05-05,SEC-002,0,0.0,0,0,2025,5,0,2,1,3,1214.6854040707824,1,5,331.90453958003104,1966.1435195913525
2025-05-05,SEC-003,0,0.0,0,0,2025,5,0,2,1,3,873.8001933793179,1,4,255.67902530765537,1450.5246300463934
2025-05-05,SEC-004,0,0.0,0,0,2025,5,0,2,1,2,797.1678666599537,1,4,120.82244449111981,1514.3724971598235
2025-05-05,SEC-005,0,0.0,0,0,2025,5,0,2,1,6,2300.3945413552706,1,11,406.8020604692624,4169.256197524441
2025-05-05,SEC-006,0,0.0,0,0,2025,5,0,2,1,6,2194.7007927248537,2,9,934.4606404206588,3396.8583239605537
2025-05-06,SEC-001,0,0.0,0,0,2025,5,1,2,1,3,890.7880966963945,1,5,222.69021058528853,1609.0156436460045
2025-05-06,SEC-002,0,0.0,0,0,2025,5,1,2,1,3,1248.5567745162336,1,6,478.9814968484455,2114.244129485875
2025-05-06,SEC-003,0,0.0,0,0,2025,5,1,2,1,3,889.4541893013411,1,4,256.5942031442748,1495.231559049698
2025-05-06,SEC-004,0,0.0,0,0,2025,5,1,2,1,2,803.5839704069651,1,4,108.25668367120755,1488.5517263632705
2025-05-06,SEC-005,0,0.0,0,0,2025,5,1,2,1,6,2147.3535073345533,1,10,321.08709799638467,4021.243344580802
2025-05-06,SEC-006,0,0.0,0,0,2025,5,1,2,1,6,2229.020146693529,3,9,970.926080245918,3516.161959529767
2025-05-07,SEC-001,0,0.0,0,0,2025,5,2,2,1,3,891.0881964806367,1,5,179.398351249336,1600.7469046710055
