date,section_id,employees_on_duty,total_task_time_minutes,is_holiday,is_weekend
2021-09-30,SEC-002,5,1427.74819845,0,0
2021-09-30,SEC-003,3,1060.613451316667,0,0
2021-09-30,SEC-004,1,663.4694870333333,0,0
2021-09-30,SEC-005,13,5419.1942401666665,0,0
2021-09-30,SEC-006,8,2766.1406416166665,0,0
2021-10-01,SEC-001,3,1542.8287446,0,0
2021-10-01,SEC-002,4,853.5112356,0,0
2021-10-01,SEC-003,5,1730.8551594,0,0
2021-10-01,SEC-004,3,598.88886625,0,0
2021-10-01,SEC-005,7,2571.168369216666,0,0
2021-10-01,SEC-006,4,1818.240311216667,0,0
2021-10-02,SEC-001,0,0.0,0,1
2021-10-02,SEC-002,0,0.0,0,1
2021-10-02,SEC-003,0,0.0,0,1
2021-10-02,SEC-004,0,0.0,0,1
2021-10-02,SEC-005,0,0.0,0,1
2021-10-02,SEC-006,0,0.0,0,1
2021-10-03,SEC-001,0,0.0,0,1
2021-10-03,SEC-002,0,0.0,0,1
2021-10-03,SEC-003,0,0.0,0,1
2021-10-03,SEC-004,0,0.0,0,1
2021-10-03,SEC-005,0,0.0,0,1
2021-10-03,SEC-006,0,0.0,0,1
2021-10-04,SEC-001,3,1128.4447229166667,0,0
2021-10-04,SEC-002,5,1848.6224136166668,0,0
2021-10-04,SEC-003,5,1938.43834275,0,0
2021-10-04,SEC-004,3,746.9267773166666,0,0
2021-10-04,SEC-005,16,6339.001713366667,0,0
2021-10-04,SEC-006,6,2362.924616866667,0,0
2021-10-05,SEC-001,3,1336.98216415,0,0
2021-10-05,SEC-002,6,1813.98660455,0,0
2021-10-05,SEC-003,6,1780.159665033333,0,0
2021-10-05,SEC-004,1,652.3090454666667,0,0
2021-10-05,SEC-005,5,2062.2610254666665,0,0
2021-10-05,SEC-006,4,1668.0766077333333,0,0
2021-10-06,SEC-001,3,1206.3343515666668,0,0
2021-10-06,SEC-002,6,2177.9896818666666,0,0
2021-10-06,SEC-003,2,763.2169947666666,0,0
2021-10-06,SEC-004,3,864.6674727333334,0,0
2021-10-06,SEC-005,9,3503.14672935,0,0
2021-10-06,SEC-006,2,867.2612778166666,0,0
2021-10-07,SEC-001,4,1332.3392805833334,0,0
2021-10-07,SEC-002,2,993.9538227833332,0,0
2021-10-07,SEC-003,3,974.5596446333332,0,0
2021-10-07,SEC-004,3,1156.2919643833334,0,0
2021-10-07,SEC-005,20,8544.1977339,0,0
2021-10-07,SEC-006,3,1018.1043082166668,0,0
2021-10-08,SEC-001,8,3297.8745957666665,0,0
2021-10-08,SEC-002,1,681.2944611,0,0
2021-10-08,SEC-003,5,2074.87057345,0,0
2021-10-08,SEC-004,6,2335.43646465,0,0
2021-10-08,SEC-005,4,1647.75487365,0,0
2021-10-08,SEC-006,5,1389.68884635,0,0
2021-10-09,SEC-001,0,0.0,0,1
2021-10-09,SEC-002,0,0.0,0,1
2021-10-09,SEC-003,0,0.0,0,1
2021-10-09,SEC-004,0,0.0,0,1
2021-10-09,SEC-005,0,0.0,0,1
2021-10-09,SEC-006,0,0.0,0,1
2021-10-10,SEC-001,0,0.0,0,1
2021-10-10,SEC-002,0,0.0,0,1
2021-10-10,SEC-003,0,0.0,0,1
2021-10-10,SEC-004,0,0.0,0,1
2021-10-10,SEC-005,0,0.0,0,1
2021-10-10,SEC-006,0,0.0,0,1
2021-10-11,SEC-001,3,1173.1445966,0,0
2021-10-11,SEC-002,6,2239.4765168833333,0,0
2021-10-11,SEC-003,4,1277.3720517,0,0
2021-10-11,SEC-004,4,1375.45761715,0,0
2021-10-11,SEC-005,17,7433.541689033334,0,0
2021-10-11,SEC-006,13,5471.110932983333,0,0
2021-10-12,SEC-001,3,969.4615267833332,0,0
2021-10-12,SEC-002,8,2735.8266391166667,0,0
2021-10-12,SEC-003,3,1032.2411535666668,0,0
2021-10-12,SEC-004,2,505.0269005,0,0
2021-10-12,SEC-005,10,4098.321466633333,0,0
2021-10-12,SEC-006,5,1977.6449977333332,0,0
2021-10-13,SEC-001,4,1665.21018215,0,0
2021-10-13,SEC-002,3,1528.7431339166667,0,0
2021-10-13,SEC-003,3,870.2292767666667,0,0
2021-10-13,SEC-004,1,762.447052,0,0
2021-10-13,SEC-005,11,4238.6542054833335,0,0
2021-10-13,SEC-006,3,1044.0296128833334,0,0
2021-10-14,SEC-001,2,424.7759517166666,0,0
2021-10-14,SEC-002,2,624.1669227833333,0,0
2021-10-14,SEC-003,6,2376.9806521666665,0,0
2021-10-14,SEC-004,2,719.09921485,0,0
2021-10-14,SEC-005,10,3880.200426633333,0,0
2021-10-14,SEC-006,5,1867.73907785,0,0
2021-10-15,SEC-001,2,462.5585473333333,0,0
2021-10-15,SEC-002,4,1555.13073355,0,0
2021-10-15,SEC-003,3,1067.18592655,0,0
2021-10-15,SEC-004,1,411.97053016666666,0,0
2021-10-15,SEC-005,5,1273.8449889,0,0
2021-10-15,SEC-006,6,2137.1445360166667,0,0
2021-10-16,SEC-001,0,0.0,0,1
2021-10-16,SEC-002,0,0.0,0,1
2021-10-16,SEC-003,0,0.0,0,1
2021-10-16,SEC-004,0,0.0,0,1
2021-10-16,SEC-005,0,0.0,0,1
2021-10-16,SEC-006,0,0.0,0,1
2021-10-17,SEC-001,0,0.0,0,1
2021-10-17,SEC-002,0,0.0,0,1
2021-10-17,SEC-003,0,0.0,0,1
2021-10-17,SEC-004,0,0.0,0,1
2021-10-17,SEC-005,0,0.0,0,1
2021-10-17,SEC-006,0,0.0,0,1
2021-10-18,SEC-001,3,1547.068959166667,0,0
2021-10-18,SEC-002,4,1358.1104407166667,0,0
2021-10-18,SEC-003,1,591.0814549333334,0,0
2021-10-18,SEC-004,9,3221.22795475,0,0
2021-10-18,SEC-005,18,7695.69854435,0,0
2021-10-18,SEC-006,7,3150.931402216667,0,0
2021-10-19,SEC-001,0,0.0,1,0
2021-10-19,SEC-002,0,0.0,1,0
2021-10-19,SEC-003,0,0.0,1,0
2021-10-19,SEC-004,0,0.0,1,0
2021-10-19,SEC-005,0,0.0,1,0
2021-10-19,SEC-006,0,0.0,1,0
2021-10-20,SEC-001,0,0.0,1,0
2021-10-20,SEC-002,0,0.0,1,0
2021-10-20,SEC-003,0,0.0,1,0
2021-10-20,SEC-004,0,0.0,1,0
2021-10-20,SEC-005,0,0.0,1,0
2021-10-20,SEC-006,0,0.0,1,0
2021-10-21,SEC-001,4,1216.2923023666667,0,0
2021-10-21,SEC-002,5,1839.9185242833328,0,0
2021-10-21,SEC-003,5,1372.3050945333334,0,0
2021-10-21,SEC-004,3,789.0247408833334,0,0
2021-10-21,SEC-005,10,3656.297264583333,0,0
2021-10-21,SEC-006,14,5637.186983216667,0,0
2021-10-22,SEC-001,3,751.3699294833334,0,0
2021-10-22,SEC-002,4,2023.2296105166668,0,0
2021-10-22,SEC-003,2,705.3755243333333,0,0
2021-10-22,SEC-004,5,1786.0091077666666,0,0
2021-10-22,SEC-005,8,3048.871829033333,0,0
2021-10-22,SEC-006,4,1634.7754045,0,0
2021-10-23,SEC-001,0,0.0,0,1
2021-10-23,SEC-002,0,0.0,0,1
2021-10-23,SEC-003,0,0.0,0,1
2021-10-23,SEC-004,0,0.0,0,1
2021-10-23,SEC-005,0,0.0,0,1
2021-10-23,SEC-006,0,0.0,0,1
2021-10-24,SEC-001,0,0.0,0,1
2021-10-24,SEC-002,0,0.0,0,1
2021-10-24,SEC-003,0,0.0,0,1
2021-10-24,SEC-004,0,0.0,0,1
2021-10-24,SEC-005,0,0.0,0,1
2021-10-24,SEC-006,0,0.0,0,1
2021-10-25,SEC-001,3,1195.2471064833337,0,0
2021-10-25,SEC-002,4,1622.6939237166666,0,0
2021-10-25,SEC-003,3,1358.64974795,0,0
2021-10-25,SEC-004,7,3113.353346133333,0,0
2021-10-25,SEC-005,14,6020.7936692,0,0
2021-10-25,SEC-006,9,3910.0056053,0,0
2021-10-26,SEC-001,2,709.9334185333333,0,0
2021-10-26,SEC-002,2,1122.6233681666668,0,0
2021-10-26,SEC-003,3,1328.4186917,0,0
2021-10-26,SEC-004,5,1936.8074688166664,0,0
2021-10-26,SEC-005,7,2877.8559741,0,0
2021-10-26,SEC-006,4,1472.7853316333333,0,0
2021-10-27,SEC-001,3,1220.1737304166666,0,0
2021-10-27,SEC-002,5,1777.08201245,0,0
2021-10-27,SEC-003,4,1438.9387936833334,0,0
2021-10-27,SEC-004,5,1313.4539921333333,0,0
2021-10-27,SEC-005,5,2370.772888066667,0,0
2021-10-27,SEC-006,8,3006.1654678,0,0
2021-10-28,SEC-001,2,170.13791861666667,0,0
2021-10-28,SEC-002,6,2342.8767241833334,0,0
2021-10-28,SEC-003,2,1060.3803248833333,0,0
2021-10-28,SEC-004,1,492.42821735,0,0
2021-10-28,SEC-005,6,2367.029696683333,0,0
2021-10-28,SEC-006,4,2047.9854988,0,0
2021-10-29,SEC-001,1,323.0216428166667,0,0
2021-10-29,SEC-002,6,2888.84509605,0,0
2021-10-29,SEC-003,2,939.8380846166666,0,0
2021-10-29,SEC-004,4,847.89476895,0,0
2021-10-29,SEC-005,9,3965.973334,0,0
2021-10-29,SEC-006,6,2125.87694085,0,0
2021-10-30,SEC-001,0,0.0,0,1
2021-10-30,SEC-002,0,0.0,0,1
2021-10-30,SEC-003,0,0.0,0,1
2021-10-30,SEC-004,0,0.0,0,1
2021-10-30,SEC-005,0,0.0,0,1
2021-10-30,SEC-006,0,0.0,0,1
2021-10-31,SEC-001,0,0.0,0,1
2021-10-31,SEC-002,0,0.0,0,1
2021-10-31,SEC-003,0,0.0,0,1
2021-10-31,SEC-004,0,0.0,0,1
2021-10-31,SEC-005,0,0.0,0,1
2021-10-31,SEC-006,0,0.0,0,1
2021-11-01,SEC-001,4,899.2494429833333,0,0
2021-11-01,SEC-002,6,2619.7543338166665,0,0
2021-11-01,SEC-003,3,958.14625535,0,0
2021-11-01,SEC-004,5,1676.8844448166667,0,0
2021-11-01,SEC-005,15,5686.854397716666,0,0
2021-11-01,SEC-006,4,1651.72768705,0,0
2021-11-02,SEC-001,1,284.36006176666666,0,0
2021-11-02,SEC-002,4,1430.7397090833333,0,0
2021-11-02,SEC-003,5,1819.0388560833333,0,0
2021-11-02,SEC-004,2,1084.59598495,0,0
2021-11-02,SEC-005,9,3373.70107545,0,0
2021-11-02,SEC-006,7,2850.42065015,0,0
2021-11-03,SEC-001,1,476.2715079666667,0,0
2021-11-03,SEC-002,3,868.5166528666666,0,0
2021-11-03,SEC-003,3,754.4841565,0,0
2021-11-03,SEC-004,6,2253.730429733333,0,0
2021-11-03,SEC-005,10,4014.3776452,0,0
2021-11-03,SEC-006,6,1914.5891175333331,0,0
2021-11-04,SEC-001,0,0.0,1,0
2021-11-04,SEC-002,0,0.0,1,0
2021-11-04,SEC-003,0,0.0,1,0
2021-11-04,SEC-004,0,0.0,1,0
2021-11-04,SEC-005,0,0.0,1,0
2021-11-04,SEC-006,0,0.0,1,0
2021-11-05,SEC-001,2,593.8896862666667,0,0
2021-11-05,SEC-002,7,2893.671264233333,0,0
2021-11-05,SEC-003,5,1717.3893416833332,0,0
2021-11-05,SEC-004,4,1683.10336435,0,0
2021-11-05,SEC-005,5,1935.9464915166668,0,0
2021-11-05,SEC-006,11,4402.3025885,0,0
2021-11-06,SEC-001,0,0.0,0,1
2021-11-06,SEC-002,0,0.0,0,1
2021-11-06,SEC-003,0,0.0,0,1
2021-11-06,SEC-004,0,0.0,0,1
2021-11-06,SEC-005,0,0.0,0,1
2021-11-06,SEC-006,0,0.0,0,1
2021-11-07,SEC-001,0,0.0,0,1
2021-11-07,SEC-002,0,0.0,0,1
2021-11-07,SEC-003,0,0.0,0,1
2021-11-07,SEC-004,0,0.0,0,1
2021-11-07,SEC-005,0,0.0,0,1
2021-11-07,SEC-006,0,0.0,0,1
2021-11-08,SEC-001,4,1531.61588275,0,0
2021-11-08,SEC-002,10,4289.444097883334,0,0
2021-11-08,SEC-003,3,1033.97314675,0,0
2021-11-08,SEC-004,4,1336.7802748166666,0,0
2021-11-08,SEC-005,6,2382.9971478166667,0,0
2021-11-08,SEC-006,12,4841.005739033333,0,0
2021-11-09,SEC-001,1,427.21310845,0,0
2021-11-09,SEC-002,4,1335.4889910833333,0,0
2021-11-09,SEC-003,2,798.8913267333334,0,0
2021-11-09,SEC-004,3,1587.2788073,0,0
2021-11-09,SEC-005,8,3168.65586425,0,0
2021-11-09,SEC-006,6,2471.220337733333,0,0
2021-11-10,SEC-001,2,958.3550135833334,0,0
2021-11-10,SEC-002,4,911.5067685166666,0,0
2021-11-10,SEC-003,3,575.7392839666667,0,0
2021-11-10,SEC-004,5,1284.425491,0,0
2021-11-10,SEC-005,10,3905.4219124666665,0,0
2021-11-10,SEC-006,4,1478.0823011833334,0,0
2021-11-11,SEC-001,4,1630.99358075,0,0
2021-11-11,SEC-002,3,1426.60312345,0,0
2021-11-11,SEC-003,1,409.4508616,0,0
2021-11-11,SEC-004,3,1363.41656625,0,0
2021-11-11,SEC-005,15,5491.605551633334,0,0
2021-11-11,SEC-006,3,1173.4139311166666,0,0
2021-11-12,SEC-001,3,953.6329783166666,0,0
2021-11-12,SEC-002,5,1274.3003862833334,0,0
2021-11-12,SEC-003,2,249.6608233,0,0
2021-11-12,SEC-004,3,721.0111445,0,0
2021-11-12,SEC-005,6,2788.870598,0,0
2021-11-12,SEC-006,6,2895.6983439666665,0,0
2021-11-13,SEC-001,0,0.0,0,1
2021-11-13,SEC-002,0,0.0,0,1
2021-11-13,SEC-003,0,0.0,0,1
2021-11-13,SEC-004,0,0.0,0,1
2021-11-13,SEC-005,0,0.0,0,1
2021-11-13,SEC-006,0,0.0,0,1
2021-11-14,SEC-001,0,0.0,0,1
2021-11-14,SEC-002,0,0.0,0,1
2021-11-14,SEC-003,0,0.0,0,1
2021-11-14,SEC-004,0,0.0,0,1
2021-11-14,SEC-005,0,0.0,0,1
2021-11-14,SEC-006,0,0.0,0,1
2021-11-15,SEC-001,5,1595.4608605,0,0
2021-11-15,SEC-002,6,2410.2624208666666,0,0
2021-11-15,SEC-003,7,2572.281459566667,0,0
2021-11-15,SEC-004,7,2646.3553284,0,0
2021-11-15,SEC-005,17,7147.72211945,0,0
2021-11-15,SEC-006,14,5517.009818566667,0,0
2021-11-16,SEC-001,4,1284.74834225,0,0
2021-11-16,SEC-002,2,951.4408747666666,0,0
2021-11-16,SEC-003,1,263.73020955,0,0
2021-11-16,SEC-004,4,1456.4506798166667,0,0
2021-11-16,SEC-005,11,4597.205009066666,0,0
2021-11-16,SEC-006,6,2916.1986378,0,0
2021-11-17,SEC-001,4,1074.4573433166668,0,0
2021-11-17,SEC-002,2,1039.9097398,0,0
2021-11-17,SEC-003,3,1162.9288780333334,0,0
2021-11-17,SEC-004,2,816.4463571,0,0
2021-11-17,SEC-005,7,2925.8981068666667,0,0
2021-11-17,SEC-006,8,3202.2779051166667,0,0
2021-11-18,SEC-001,0,0.0,1,0
2021-11-18,SEC-002,0,0.0,1,0
2021-11-18,SEC-003,0,0.0,1,0
2021-11-18,SEC-004,0,0.0,1,0
2021-11-18,SEC-005,0,0.0,1,0
2021-11-18,SEC-006,0,0.0,1,0
2021-11-19,SEC-001,3,556.5094955666666,0,0
2021-11-19,SEC-002,6,2758.3661843333334,0,0
2021-11-19,SEC-003,3,1158.012356083333,0,0
2021-11-19,SEC-004,5,1684.5357847333332,0,0
2021-11-19,SEC-005,5,1802.8804647,0,0
2021-11-19,SEC-006,9,3435.588928383333,0,0
2021-11-20,SEC-001,0,0.0,0,1
2021-11-20,SEC-002,0,0.0,0,1
2021-11-20,SEC-003,0,0.0,0,1
2021-11-20,SEC-004,0,0.0,0,1
2021-11-20,SEC-005,0,0.0,0,1
2021-11-20,SEC-006,0,0.0,0,1
2021-11-21,SEC-001,0,0.0,0,1
2021-11-21,SEC-002,0,0.0,0,1
2021-11-21,SEC-003,0,0.0,0,1
2021-11-21,SEC-004,0,0.0,0,1
2021-11-21,SEC-005,0,0.0,0,1
2021-11-21,SEC-006,0,0.0,0,1
2021-11-22,SEC-001,3,861.4500556833333,0,0
2021-11-22,SEC-002,8,2620.621243,0,0
2021-11-22,SEC-003,2,1127.2375421333334,0,0
2021-11-22,SEC-004,4,1523.4337445833337,0,0
2021-11-22,SEC-005,6,2120.0027009,0,0
2021-11-22,SEC-006,11,4347.811989866666,0,0
2021-11-23,SEC-001,2,682.3141363833333,0,0
2021-11-23,SEC-002,6,2586.1568025333336,0,0
2021-11-23,SEC-003,2,763.98402155,0,0
2021-11-23,SEC-004,3,635.8496627166667,0,0
2021-11-23,SEC-005,8,3142.280487116667,0,0
2021-11-23,SEC-006,4,1596.4094768,0,0
2021-11-24,SEC-001,3,640.5164238166667,0,0
2021-11-24,SEC-002,4,1557.7553567,0,0
2021-11-24,SEC-003,3,1197.3466020833334,0,0
2021-11-24,SEC-004,3,953.31814515,0,0
2021-11-24,SEC-005,5,1831.3795170666667,0,0
2021-11-24,SEC-006,6,1698.4612957,0,0
2021-11-25,SEC-001,3,888.26510325,0,0
2021-11-25,SEC-002,6,2160.38690615,0,0
2021-11-25,SEC-003,2,703.5985711333333,0,0
2021-11-25,SEC-004,3,1136.5235294,0,0
2021-11-25,SEC-005,10,3825.3870272,0,0
2021-11-25,SEC-006,5,1968.0291882166664,0,0
2021-11-26,SEC-001,4,1493.03661355,0,0
2021-11-26,SEC-002,3,1060.2359838833331,0,0
2021-11-26,SEC-003,2,565.51406375,0,0
2021-11-26,SEC-004,6,2880.81612805,0,0
2021-11-26,SEC-005,8,2729.215798733333,0,0
2021-11-26,SEC-006,8,2961.51233375,0,0
2021-11-27,SEC-001,0,0.0,0,1
2021-11-27,SEC-002,0,0.0,0,1
2021-11-27,SEC-003,0,0.0,0,1
2021-11-27,SEC-004,0,0.0,0,1
2021-11-27,SEC-005,0,0.0,0,1
2021-11-27,SEC-006,0,0.0,0,1
2021-11-28,SEC-001,0,0.0,0,1
2021-11-28,SEC-002,0,0.0,0,1
2021-11-28,SEC-003,0,0.0,0,1
2021-11-28,SEC-004,0,0.0,0,1
2021-11-28,SEC-005,0,0.0,0,1
2021-11-28,SEC-006,0,0.0,0,1
2021-11-29,SEC-001,5,1861.1155455333333,0,0
2021-11-29,SEC-002,6,2806.435575816666,0,0
2021-11-29,SEC-003,3,1262.3019218833333,0,0
2021-11-29,SEC-004,2,760.0293462166667,0,0
2021-11-29,SEC-005,21,7991.568618066667,0,0
2021-11-29,SEC-006,5,1949.7637707666668,0,0
2021-11-30,SEC-001,1,316.7569959333333,0,0
2021-11-30,SEC-002,2,594.2906473333334,0,0
2021-11-30,SEC-003,2,421.50238635,0,0
2021-11-30,SEC-004,3,801.17328995,0,0
2021-11-30,SEC-005,9,3988.959229466667,0,0
2021-11-30,SEC-006,5,1404.3696907833337,0,0
2021-12-01,SEC-001,1,284.95941856666667,0,0
2021-12-01,SEC-002,4,1678.3462243833333,0,0
2021-12-01,SEC-003,3,1169.4419373833334,0,0
2021-12-01,SEC-004,5,1865.9345580333331,0,0
2021-12-01,SEC-005,6,2362.8879545833333,0,0
2021-12-01,SEC-006,8,3133.3726075833333,0,0
2021-12-02,SEC-001,1,621.9275963333333,0,0
2021-12-02,SEC-002,3,1175.3652727,0,0
2021-12-02,SEC-003,3,1260.3935563666666,0,0
2021-12-02,SEC-004,6,2277.234477283333,0,0
2021-12-02,SEC-005,5,1422.5362571,0,0
2021-12-02,SEC-006,6,2452.805535716667,0,0
2021-12-03,SEC-001,3,1027.11740975,0,0
2021-12-03,SEC-002,5,1998.8614181333328,0,0
2021-12-03,SEC-003,2,597.2520530166667,0,0
2021-12-03,SEC-004,4,1009.6714238666668,0,0
2021-12-03,SEC-005,4,1227.9118579166666,0,0
2021-12-03,SEC-006,6,2498.7213953666665,0,0
2021-12-04,SEC-001,0,0.0,0,1
2021-12-04,SEC-002,0,0.0,0,1
2021-12-04,SEC-003,0,0.0,0,1
2021-12-04,SEC-004,0,0.0,0,1
2021-12-04,SEC-005,0,0.0,0,1
2021-12-04,SEC-006,0,0.0,0,1
2021-12-05,SEC-001,0,0.0,0,1
2021-12-05,SEC-002,0,0.0,0,1
2021-12-05,SEC-003,0,0.0,0,1
2021-12-05,SEC-004,0,0.0,0,1
2021-12-05,SEC-005,0,0.0,0,1
2021-12-05,SEC-006,0,0.0,0,1
2021-12-06,SEC-001,2,603.6189131833333,0,0
2021-12-06,SEC-002,6,2056.042607316667,0,0
2021-12-06,SEC-003,5,1521.32349565,0,0
2021-12-06,SEC-004,3,981.6832677,0,0
2021-12-06,SEC-005,13,4692.6947952166665,0,0
2021-12-06,SEC-006,13,5438.647299883333,0,0
2021-12-07,SEC-001,2,1005.5003263166666,0,0
2021-12-07,SEC-002,6,2310.27043415,0,0
2021-12-07,SEC-003,2,681.7548974,0,0
2021-12-07,SEC-004,3,492.6127107,0,0
2021-12-07,SEC-005,5,2130.2394532,0,0
2021-12-07,SEC-006,4,2029.2058506333333,0,0
2021-12-08,SEC-001,2,722.1705237666666,0,0
2021-12-08,SEC-002,3,1576.6839983333334,0,0
2021-12-08,SEC-003,3,1058.63814435,0,0
2021-12-08,SEC-004,3,990.1642808166666,0,0
2021-12-08,SEC-005,5,2414.6244205666667,0,0
2021-12-08,SEC-006,8,2608.4803724333333,0,0
2021-12-09,SEC-001,2,785.5954002333333,0,0
2021-12-09,SEC-002,4,1002.6457612666668,0,0
2021-12-09,SEC-003,7,2762.815443833333,0,0
2021-12-09,SEC-004,4,866.1784515333334,0,0
2021-12-09,SEC-005,8,3056.54284845,0,0
2021-12-09,SEC-006,6,2269.6625886166667,0,0
2021-12-10,SEC-001,4,973.6664992666666,0,0
2021-12-10,SEC-002,5,2280.7717501166667,0,0
2021-12-10,SEC-003,3,1032.6333756166666,0,0
2021-12-10,SEC-004,2,495.21536998333335,0,0
2021-12-10,SEC-005,6,2157.71447015,0,0
2021-12-10,SEC-006,5,1849.247033,0,0
2021-12-11,SEC-001,0,0.0,0,1
2021-12-11,SEC-002,0,0.0,0,1
2021-12-11,SEC-003,0,0.0,0,1
2021-12-11,SEC-004,0,0.0,0,1
2021-12-11,SEC-005,0,0.0,0,1
2021-12-11,SEC-006,0,0.0,0,1
2021-12-12,SEC-001,0,0.0,0,1
2021-12-12,SEC-002,0,0.0,0,1
2021-12-12,SEC-003,0,0.0,0,1
2021-12-12,SEC-004,0,0.0,0,1
2021-12-12,SEC-005,0,0.0,0,1
2021-12-12,SEC-006,0,0.0,0,1
2021-12-13,SEC-001,4,1660.9883910166666,0,0
2021-12-13,SEC-002,7,2790.170487733333,0,0
2021-12-13,SEC-003,4,913.8942523833332,0,0
2021-12-13,SEC-004,3,1145.1341344333334,0,0
2021-12-13,SEC-005,3,1194.080407983333,0,0
2021-12-13,SEC-006,7,3296.7583233,0,0
2021-12-14,SEC-001,1,347.64121395,0,0
2021-12-14,SEC-002,5,1323.08504585,0,0
2021-12-14,SEC-003,2,528.3165649833334,0,0
2021-12-14,SEC-004,2,756.5951032666667,0,0
2021-12-14,SEC-005,12,4726.070097916667,0,0
2021-12-14,SEC-006,4,1440.1351177666668,0,0
2021-12-15,SEC-001,1,418.92516808333335,0,0
2021-12-15,SEC-002,7,2458.0059573666667,0,0
2021-12-15,SEC-003,2,748.4993013333334,0,0
2021-12-15,SEC-004,2,823.6794732,0,0
2021-12-15,SEC-005,8,3284.2672849,0,0
2021-12-15,SEC-006,5,1828.4365767333331,0,0
2021-12-16,SEC-001,2,762.6170978,0,0
2021-12-16,SEC-002,5,1714.5071395166667,0,0
2021-12-16,SEC-003,2,860.9990503500001,0,0
2021-12-16,SEC-004,2,648.1916726333334,0,0
2021-12-16,SEC-005,9,3752.124387533333,0,0
2021-12-16,SEC-006,10,4045.317066833333,0,0
2021-12-17,SEC-001,1,105.04603686666668,0,0
2021-12-17,SEC-002,4,1093.8138376333334,0,0
2021-12-17,SEC-003,3,601.3635269666667,0,0
2021-12-17,SEC-004,4,1023.4573193666666,0,0
2021-12-17,SEC-005,10,3905.2786850833336,0,0
2021-12-17,SEC-006,10,3584.715580766667,0,0
2021-12-18,SEC-001,0,0.0,1,1
2021-12-18,SEC-002,0,0.0,1,1
2021-12-18,SEC-003,0,0.0,1,1
2021-12-18,SEC-004,0,0.0,1,1
2021-12-18,SEC-005,0,0.0,1,1
2021-12-18,SEC-006,0,0.0,1,1
2021-12-19,SEC-001,0,0.0,0,1
2021-12-19,SEC-002,0,0.0,0,1
2021-12-19,SEC-003,0,0.0,0,1
2021-12-19,SEC-004,0,0.0,0,1
2021-12-19,SEC-005,0,0.0,0,1
2021-12-19,SEC-006,0,0.0,0,1
2021-12-20,SEC-001,3,755.3934487166666,0,0
2021-12-20,SEC-002,2,1197.3323078,0,0
2021-12-20,SEC-003,7,2423.7481893,0,0
2021-12-20,SEC-004,6,2410.58427375,0,0
2021-12-20,SEC-005,6,2889.048971133333,0,0
2021-12-20,SEC-006,8,3321.9336347666667,0,0
2021-12-21,SEC-001,2,483.5109722166667,0,0
2021-12-21,SEC-002,5,2077.33528355,0,0
2021-12-21,SEC-003,4,1067.630422383333,0,0
2021-12-21,SEC-004,2,597.84009785,0,0
2021-12-21,SEC-005,6,2220.834190233333,0,0
2021-12-21,SEC-006,5,1639.3190266,0,0
2021-12-22,SEC-001,3,644.7660548333333,0,0
2021-12-22,SEC-002,7,2274.23162845,0,0
2021-12-22,SEC-003,3,490.0965929833333,0,0
2021-12-22,SEC-004,2,324.41351138333334,0,0
2021-12-22,SEC-005,10,4000.4816802,0,0
2021-12-22,SEC-006,5,2036.9698708666667,0,0
2021-12-23,SEC-001,2,759.65970185,0,0
2021-12-23,SEC-002,7,3064.604099516667,0,0
2021-12-23,SEC-003,2,637.86242955,0,0
2021-12-23,SEC-004,2,503.6717856,0,0
2021-12-23,SEC-005,6,2236.655171083333,0,0
2021-12-23,SEC-006,13,5844.481894183334,0,0
2021-12-24,SEC-001,3,513.9504211666666,0,0
2021-12-24,SEC-002,3,1097.9811306833333,0,0
2021-12-24,SEC-003,4,1438.1249599,0,0
2021-12-24,SEC-004,4,1312.319702966667,0,0
2021-12-24,SEC-005,12,4780.869322816667,0,0
2021-12-24,SEC-006,7,2670.436125283333,0,0
2021-12-25,SEC-001,0,0.0,1,1
2021-12-25,SEC-002,0,0.0,1,1
2021-12-25,SEC-003,0,0.0,1,1
2021-12-25,SEC-004,0,0.0,1,1
2021-12-25,SEC-005,0,0.0,1,1
2021-12-25,SEC-006,0,0.0,1,1
2021-12-26,SEC-001,0,0.0,0,1
2021-12-26,SEC-002,0,0.0,0,1
2021-12-26,SEC-003,0,0.0,0,1
2021-12-26,SEC-004,0,0.0,0,1
2021-12-26,SEC-005,0,0.0,0,1
2021-12-26,SEC-006,0,0.0,0,1
2021-12-27,SEC-001,4,1623.8174898333334,0,0
2021-12-27,SEC-002,10,3513.5012475666667,0,0
2021-12-27,SEC-003,3,1631.8398725333334,0,0
2021-12-27,SEC-004,4,1367.730013483333,0,0
2021-12-27,SEC-005,12,5021.705910533334,0,0
2021-12-27,SEC-006,3,1032.5746931,0,0
2021-12-28,SEC-001,1,410.2060041,0,0
2021-12-28,SEC-002,3,1144.8697738333333,0,0
2021-12-28,SEC-003,2,640.6621150999999,0,0
2021-12-28,SEC-004,4,934.14643635,0,0
2021-12-28,SEC-005,5,2066.7854497,0,0
2021-12-28,SEC-006,6,2472.3466763166666,0,0
2021-12-29,SEC-001,2,582.5712879166666,0,0
2021-12-29,SEC-002,5,1894.1939177333331,0,0
2021-12-29,SEC-003,1,313.2156357,0,0
2021-12-29,SEC-004,4,1603.192286016667,0,0
2021-12-29,SEC-005,7,2471.4647957833336,0,0
2021-12-29,SEC-006,4,1689.347590933333,0,0
