date,section_id,employees_on_duty,total_task_time_minutes,avg_task_time_per_employee,day_of_week,holiday_name,is_holiday,month,weekend,is_working_day,dow_Friday,dow_Monday,dow_Saturday,dow_Sunday,dow_Thursday,dow_Tuesday,dow_Wednesday,day_num,dow_sin,dow_cos,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,month_sin,month_cos,employees_on_duty_7days_ago,employees_on_duty_rolling_mean_7,productivity_per_employee
2023-10-16,SEC-001,4.0,1372.9795648833333,343.2448912208333,Monday,0,0,10,0,1,False,True,False,False,False,False,False,0,0.0,1.0,False,False,False,False,False,False,False,False,False,True,False,False,-1.0,-1.8369701987210297e-16,3.0,2.142857142857143,343.2448912208333
2023-10-17,SEC-001,2.0,702.3584539999999,351.17922699999997,Tuesday,0,0,10,0,1,False,False,False,False,False,True,False,1,0.7818314824680298,0.6234898018587336,False,False,False,False,False,False,False,False,False,True,False,False,-1.0,-1.8369701987210297e-16,3.0,2.0,351.17922699999997
2023-10-18,SEC-001,2.0,639.8960277333333,319.94801386666666,Wednesday,0,0,10,0,1,False,False,False,False,False,False,True,2,0.9749279121818236,-0.22252093395631434,False,False,False,False,False,False,False,False,False,True,False,False,-1.0,-1.8369701987210297e-16,3.0,1.8571428571428572,319.94801386666666
2023-10-19,SEC-001,4.0,1274.4113194666666,318.60282986666664,Thursday,0,0,10,0,1,False,False,False,False,True,False,False,3,0.43388373911755823,-0.900968867902419,False,False,False,False,False,False,False,False,False,True,False,False,-1.0,-1.8369701987210297e-16,3.0,2.0,318.60282986666664
2023-10-20,SEC-001,2.0,455.5493977166667,227.77469885833335,Friday,0,0,10,0,1,True,False,False,False,False,False,False,4,-0.433883739117558,-0.9009688679024191,False,False,False,False,False,False,False,False,False,True,False,False,-1.0,-1.8369701987210297e-16,2.0,2.0,227.77469885833335
2023-10-21,SEC-001,0.0,0.0,0.0,Saturday,0,0,10,1,0,False,False,True,False,False,False,False,5,-0.9749279121818236,-0.2225209339563146,False,False,False,False,False,False,False,False,False,True,False,False,-1.0,-1.8369701987210297e-16,0.0,2.0,
2023-10-22,SEC-001,0.0,0.0,0.0,Sunday,0,0,10,1,0,False,False,False,True,False,False,False,6,-0.7818314824680299,0.6234898018587334,False,False,False,False,False,False,False,False,False,True,False,False,-1.0,-1.8369701987210297e-16,0.0,2.0,
2023-10-23,SEC-001,7.0,2707.1489271833334,386.7355610261905,Monday,0,0,10,0,1,False,True,False,False,False,False,False,0,0.0,1.0,False,False,False,False,False,False,False,False,False,True,False,False,-1.0,-1.8369701987210297e-16,4.0,2.4285714285714284,386.7355610261905
2023-10-24,SEC-001,3.0,1206.5920961166669,402.1973653722223,Tuesday,0,0,10,0,1,False,False,False,False,False,True,False,1,0.7818314824680298,0.6234898018587336,False,False,False,False,False,False,False,False,False,True,False,False,-1.0,-1.8369701987210297e-16,2.0,2.5714285714285716,402.1973653722223
2023-10-25,SEC-001,1.0,347.1750700333333,347.1750700333333,Wednesday,0,0,10,0,1,False,False,False,False,False,False,True,2,0.9749279121818236,-0.22252093395631434,False,False,False,False,False,False,False,False,False,True,False,False,-1.0,-1.8369701987210297e-16,2.0,2.4285714285714284,347.1750700333333
2023-10-26,SEC-001,5.0,2498.0823426666666,499.6164685333333,Thursday,0,0,10,0,1,False,False,False,False,True,False,False,3,0.43388373911755823,-0.900968867902419,False,False,False,False,False,False,False,False,False,True,False,False,-1.0,-1.8369701987210297e-16,4.0,2.5714285714285716,499.6164685333333
2023-10-27,SEC-001,3.0,474.59935785,158.19978595,Friday,0,0,10,0,1,True,False,False,False,False,False,False,4,-0.433883739117558,-0.9009688679024191,False,False,False,False,False,False,False,False,False,True,False,False,-1.0,-1.8369701987210297e-16,2.0,2.7142857142857144,158.19978595
2023-10-28,SEC-001,0.0,0.0,0.0,Saturday,වප් පුර පසළොස්වක පෝය දිනය,1,10,1,0,False,False,True,False,False,False,False,5,-0.9749279121818236,-0.2225209339563146,False,False,False,False,False,False,False,False,False,True,False,False,-1.0,-1.8369701987210297e-16,0.0,2.7142857142857144,
2023-10-29,SEC-001,0.0,0.0,0.0,Sunday,0,0,10,1,0,False,False,False,True,False,False,False,6,-0.7818314824680299,0.6234898018587334,False,False,False,False,False,False,False,False,False,True,False,False,-1.0,-1.8369701987210297e-16,0.0,2.7142857142857144,
2023-10-30,SEC-001,2.0,590.2494086666667,295.12470433333334,Monday,0,0,10,0,1,False,True,False,False,False,False,False,0,0.0,1.0,False,False,False,False,False,False,False,False,False,True,False,False,-1.0,-1.8369701987210297e-16,7.0,2.0,295.12470433333334
2023-10-31,SEC-001,3.0,616.0310359833334,205.3436786611111,Tuesday,0,0,10,0,1,False,False,False,False,False,True,False,1,0.7818314824680298,0.6234898018587336,False,False,False,False,False,False,False,False,False,True,False,False,-1.0,-1.8369701987210297e-16,3.0,2.0,205.3436786611111
2023-11-01,SEC-001,4.0,992.1201493833332,248.0300373458333,Wednesday,0,0,11,0,1,False,False,False,False,False,False,True,2,0.9749279121818236,-0.22252093395631434,False,False,False,False,False,False,False,False,False,False,True,False,-0.8660254037844386,0.5000000000000001,1.0,2.4285714285714284,248.0300373458333
2023-11-02,SEC-001,1.0,741.77001005,741.77001005,Thursday,0,0,11,0,1,False,False,False,False,True,False,False,3,0.43388373911755823,-0.900968867902419,False,False,False,False,False,False,False,False,False,False,True,False,-0.8660254037844386,0.5000000000000001,5.0,1.8571428571428572,741.77001005
2023-11-03,SEC-001,2.0,976.3423818333332,488.1711909166666,Friday,0,0,11,0,1,True,False,False,False,False,False,False,4,-0.433883739117558,-0.9009688679024191,False,False,False,False,False,False,False,False,False,False,True,False,-0.8660254037844386,0.5000000000000001,3.0,1.7142857142857142,488.1711909166666
2023-11-04,SEC-001,0.0,0.0,0.0,Saturday,0,0,11,1,0,False,False,True,False,False,False,False,5,-0.9749279121818236,-0.2225209339563146,False,False,False,False,False,False,False,False,False,False,True,False,-0.8660254037844386,0.5000000000000001,0.0,1.7142857142857142,
2023-11-05,SEC-001,0.0,0.0,0.0,Sunday,0,0,11,1,0,False,False,False,True,False,False,False,6,-0.7818314824680299,0.6234898018587334,False,False,False,False,False,False,False,False,False,False,True,False,-0.8660254037844386,0.5000000000000001,0.0,1.7142857142857142,
2023-11-06,SEC-001,2.0,855.9741431,427.98707155,Monday,0,0,11,0,1,False,True,False,False,False,False,False,0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,True,False,-0.8660254037844386,0.5000000000000001,2.0,1.7142857142857142,427.98707155
2023-11-07,SEC-001,2.0,581.0738157333334,290.5369078666667,Tuesday,0,0,11,0,1,False,False,False,False,False,True,False,1,0.7818314824680298,0.6234898018587336,False,False,False,False,False,False,False,False,False,False,True,False,-0.8660254037844386,0.5000000000000001,3.0,1.5714285714285714,290.5369078666667
2023-11-08,SEC-001,3.0,1239.1954543333334,413.06515144444444,Wednesday,0,0,11,0,1,False,False,False,False,False,False,True,2,0.9749279121818236,-0.22252093395631434,False,False,False,False,False,False,False,False,False,False,True,False,-0.8660254037844386,0.5000000000000001,4.0,1.4285714285714286,413.06515144444444
2023-11-09,SEC-001,1.0,372.8953451,372.8953451,Thursday,0,0,11,0,1,False,False,False,False,True,False,False,3,0.43388373911755823,-0.900968867902419,False,False,False,False,False,False,False,False,False,False,True,False,-0.8660254037844386,0.5000000000000001,1.0,1.4285714285714286,372.8953451
2023-11-10,SEC-001,2.0,697.93835405,348.969177025,Friday,0,0,11,0,1,True,False,False,False,False,False,False,4,-0.433883739117558,-0.9009688679024191,False,False,False,False,False,False,False,False,False,False,True,False,-0.8660254037844386,0.5000000000000001,2.0,1.4285714285714286,348.969177025
2023-11-11,SEC-001,0.0,0.0,0.0,Saturday,0,0,11,1,0,False,False,True,False,False,False,False,5,-0.9749279121818236,-0.2225209339563146,False,False,False,False,False,False,False,False,False,False,True,False,-0.8660254037844386,0.5000000000000001,0.0,1.4285714285714286,
2023-11-12,SEC-001,0.0,0.0,0.0,Sunday,දීපවාලි උත්සව දිනය,1,11,1,0,False,False,False,True,False,False,False,6,-0.7818314824680299,0.6234898018587334,False,False,False,False,False,False,False,False,False,False,True,False,-0.8660254037844386,0.5000000000000001,0.0,1.4285714285714286,
2023-11-13,SEC-001,3.0,1059.864480083333,353.2881600277777,Monday,0,0,11,0,1,False,True,False,False,False,False,False,0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,True,False,-0.8660254037844386,0.5000000000000001,2.0,1.5714285714285714,353.2881600277777
2023-11-14,SEC-001,3.0,940.1103408833332,313.3701136277777,Tuesday,0,0,11,0,1,False,False,False,False,False,True,False,1,0.7818314824680298,0.6234898018587336,False,False,False,False,False,False,False,False,False,False,True,False,-0.8660254037844386,0.5000000000000001,2.0,1.7142857142857142,313.3701136277777
2023-11-15,SEC-001,2.0,714.8153443166667,357.40767215833336,Wednesday,0,0,11,0,1,False,False,False,False,False,False,True,2,0.9749279121818236,-0.22252093395631434,False,False,False,False,False,False,False,False,False,False,True,False,-0.8660254037844386,0.5000000000000001,3.0,1.5714285714285714,357.40767215833336
2023-11-16,SEC-001,4.0,1187.6642187,296.916054675,Thursday,0,0,11,0,1,False,False,False,False,True,False,False,3,0.43388373911755823,-0.900968867902419,False,False,False,False,False,False,False,False,False,False,True,False,-0.8660254037844386,0.5000000000000001,1.0,2.0,296.916054675
2023-11-17,SEC-001,1.0,320.7241070333333,320.7241070333333,Friday,0,0,11,0,1,True,False,False,False,False,False,False,4,-0.433883739117558,-0.9009688679024191,False,False,False,False,False,False,False,False,False,False,True,False,-0.8660254037844386,0.5000000000000001,2.0,1.8571428571428572,320.7241070333333
2023-11-18,SEC-001,0.0,0.0,0.0,Saturday,0,0,11,1,0,False,False,True,False,False,False,False,5,-0.9749279121818236,-0.2225209339563146,False,False,False,False,False,False,False,False,False,False,True,False,-0.8660254037844386,0.5000000000000001,0.0,1.8571428571428572,
2023-11-19,SEC-001,0.0,0.0,0.0,Sunday,0,0,11,1,0,False,False,False,True,False,False,False,6,-0.7818314824680299,0.6234898018587334,False,False,False,False,False,False,False,False,False,False,True,False,-0.8660254037844386,0.5000000000000001,0.0,1.8571428571428572,
2023-11-20,SEC-001,1.0,391.8521411833333,391.8521411833333,Monday,0,0,11,0,1,False,True,False,False,False,False,False,0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,True,False,-0.8660254037844386,0.5000000000000001,3.0,1.5714285714285714,391.8521411833333
2023-11-21,SEC-001,3.0,1054.66151045,351.55383681666666,Tuesday,0,0,11,0,1,False,False,False,False,False,True,False,1,0.7818314824680298,0.6234898018587336,False,False,False,False,False,False,False,False,False,False,True,False,-0.8660254037844386,0.5000000000000001,3.0,1.5714285714285714,351.55383681666666
2023-11-22,SEC-001,1.0,676.3365790333334,676.3365790333334,Wednesday,0,0,11,0,1,False,False,False,False,False,False,True,2,0.9749279121818236,-0.22252093395631434,False,False,False,False,False,False,False,False,False,False,True,False,-0.8660254037844386,0.5000000000000001,2.0,1.4285714285714286,676.3365790333334
2023-11-23,SEC-001,2.0,493.84005006666666,246.92002503333333,Thursday,0,0,11,0,1,False,False,False,False,True,False,False,3,0.43388373911755823,-0.900968867902419,False,False,False,False,False,False,False,False,False,False,True,False,-0.8660254037844386,0.5000000000000001,4.0,1.1428571428571428,246.92002503333333
2023-11-24,SEC-001,1.0,408.2640296833333,408.2640296833333,Friday,0,0,11,0,1,True,False,False,False,False,False,False,4,-0.433883739117558,-0.9009688679024191,False,False,False,False,False,False,False,False,False,False,True,False,-0.8660254037844386,0.5000000000000001,1.0,1.1428571428571428,408.2640296833333
2023-11-25,SEC-001,0.0,0.0,0.0,Saturday,0,0,11,1,0,False,False,True,False,False,False,False,5,-0.9749279121818236,-0.2225209339563146,False,False,False,False,False,False,False,False,False,False,True,False,-0.8660254037844386,0.5000000000000001,0.0,1.1428571428571428,
2023-11-26,SEC-001,0.0,0.0,0.0,Sunday,ඉල් පුර පසළොස්වක පෝය දිනය,1,11,1,0,False,False,False,True,False,False,False,6,-0.7818314824680299,0.6234898018587334,False,False,False,False,False,False,False,False,False,False,True,False,-0.8660254037844386,0.5000000000000001,0.0,1.1428571428571428,
2023-11-27,SEC-001,3.0,907.3604665,302.4534888333333,Monday,0,0,11,0,1,False,True,False,False,False,False,False,0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,True,False,-0.8660254037844386,0.5000000000000001,1.0,1.4285714285714286,302.4534888333333
2023-11-28,SEC-001,3.0,957.6121924666668,319.2040641555556,Tuesday,0,0,11,0,1,False,False,False,False,False,True,False,1,0.7818314824680298,0.6234898018587336,False,False,False,False,False,False,False,False,False,False,True,False,-0.8660254037844386,0.5000000000000001,3.0,1.4285714285714286,319.2040641555556
2023-11-29,SEC-001,1.0,639.0333809833334,639.0333809833334,Wednesday,0,0,11,0,1,False,False,False,False,False,False,True,2,0.9749279121818236,-0.22252093395631434,False,False,False,False,False,False,False,False,False,False,True,False,-0.8660254037844386,0.5000000000000001,1.0,1.4285714285714286,639.0333809833334
2023-11-30,SEC-001,3.0,878.3959915666667,292.79866385555556,Thursday,0,0,11,0,1,False,False,False,False,True,False,False,3,0.43388373911755823,-0.900968867902419,False,False,False,False,False,False,False,False,False,False,True,False,-0.8660254037844386,0.5000000000000001,2.0,1.5714285714285714,292.79866385555556
2023-12-01,SEC-001,3.0,1133.9022370833334,377.96741236111114,Friday,0,0,12,0,1,True,False,False,False,False,False,False,4,-0.433883739117558,-0.9009688679024191,False,False,False,False,False,False,False,False,False,False,False,True,-0.5000000000000004,0.8660254037844384,1.0,1.8571428571428572,377.96741236111114
2023-12-02,SEC-001,0.0,0.0,0.0,Saturday,0,0,12,1,0,False,False,True,False,False,False,False,5,-0.9749279121818236,-0.2225209339563146,False,False,False,False,False,False,False,False,False,False,False,True,-0.5000000000000004,0.8660254037844384,0.0,1.8571428571428572,
2023-12-03,SEC-001,0.0,0.0,0.0,Sunday,0,0,12,1,0,False,False,False,True,False,False,False,6,-0.7818314824680299,0.6234898018587334,False,False,False,False,False,False,False,False,False,False,False,True,-0.5000000000000004,0.8660254037844384,0.0,1.8571428571428572,
2023-12-04,SEC-001,2.0,524.2535258333334,262.1267629166667,Monday,0,0,12,0,1,False,True,False,False,False,False,False,0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,True,-0.5000000000000004,0.8660254037844384,3.0,1.7142857142857142,262.1267629166667
2023-12-05,SEC-001,4.0,1114.96739205,278.7418480125,Tuesday,0,0,12,0,1,False,False,False,False,False,True,False,1,0.7818314824680298,0.6234898018587336,False,False,False,False,False,False,False,False,False,False,False,True,-0.5000000000000004,0.8660254037844384,3.0,1.8571428571428572,278.7418480125
2023-12-06,SEC-001,2.0,540.1798519166666,270.0899259583333,Wednesday,0,0,12,0,1,False,False,False,False,False,False,True,2,0.9749279121818236,-0.22252093395631434,False,False,False,False,False,False,False,False,False,False,False,True,-0.5000000000000004,0.8660254037844384,1.0,2.0,270.0899259583333
2023-12-07,SEC-001,3.0,1291.27996085,430.42665361666667,Thursday,0,0,12,0,1,False,False,False,False,True,False,False,3,0.43388373911755823,-0.900968867902419,False,False,False,False,False,False,False,False,False,False,False,True,-0.5000000000000004,0.8660254037844384,3.0,2.0,430.42665361666667
2023-12-08,SEC-001,2.0,620.3040882,310.1520441,Friday,0,0,12,0,1,True,False,False,False,False,False,False,4,-0.433883739117558,-0.9009688679024191,False,False,False,False,False,False,False,False,False,False,False,True,-0.5000000000000004,0.8660254037844384,3.0,1.8571428571428572,310.1520441
2023-12-09,SEC-001,0.0,0.0,0.0,Saturday,0,0,12,1,0,False,False,True,False,False,False,False,5,-0.9749279121818236,-0.2225209339563146,False,False,False,False,False,False,False,False,False,False,False,True,-0.5000000000000004,0.8660254037844384,0.0,1.8571428571428572,
2023-12-10,SEC-001,0.0,0.0,0.0,Sunday,0,0,12,1,0,False,False,False,True,False,False,False,6,-0.7818314824680299,0.6234898018587334,False,False,False,False,False,False,False,False,False,False,False,True,-0.5000000000000004,0.8660254037844384,0.0,1.8571428571428572,
2023-12-11,SEC-001,5.0,1616.1941309833333,323.23882619666665,Monday,0,0,12,0,1,False,True,False,False,False,False,False,0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,True,-0.5000000000000004,0.8660254037844384,2.0,2.2857142857142856,323.23882619666665
2023-12-12,SEC-001,2.0,1131.4146171333334,565.7073085666667,Tuesday,0,0,12,0,1,False,False,False,False,False,True,False,1,0.7818314824680298,0.6234898018587336,False,False,False,False,False,False,False,False,False,False,False,True,-0.5000000000000004,0.8660254037844384,4.0,2.0,565.7073085666667
2023-12-13,SEC-001,4.0,1032.1432918,258.03582295,Wednesday,0,0,12,0,1,False,False,False,False,False,False,True,2,0.9749279121818236,-0.22252093395631434,False,False,False,False,False,False,False,False,False,False,False,True,-0.5000000000000004,0.8660254037844384,2.0,2.2857142857142856,258.03582295
2023-12-14,SEC-001,1.0,616.7267820333333,616.7267820333333,Thursday,0,0,12,0,1,False,False,False,False,True,False,False,3,0.43388373911755823,-0.900968867902419,False,False,False,False,False,False,False,False,False,False,False,True,-0.5000000000000004,0.8660254037844384,3.0,2.0,616.7267820333333
2023-12-15,SEC-001,3.0,698.6468669,232.88228896666666,Friday,0,0,12,0,1,True,False,False,False,False,False,False,4,-0.433883739117558,-0.9009688679024191,False,False,False,False,False,False,False,False,False,False,False,True,-0.5000000000000004,0.8660254037844384,2.0,2.142857142857143,232.88228896666666
2023-12-16,SEC-001,0.0,0.0,0.0,Saturday,0,0,12,1,0,False,False,True,False,False,False,False,5,-0.9749279121818236,-0.2225209339563146,False,False,False,False,False,False,False,False,False,False,False,True,-0.5000000000000004,0.8660254037844384,0.0,2.142857142857143,
2023-12-17,SEC-001,0.0,0.0,0.0,Sunday,0,0,12,1,0,False,False,False,True,False,False,False,6,-0.7818314824680299,0.6234898018587334,False,False,False,False,False,False,False,False,False,False,False,True,-0.5000000000000004,0.8660254037844384,0.0,2.142857142857143,
2023-12-18,SEC-001,3.0,1109.8379624333334,369.9459874777778,Monday,0,0,12,0,1,False,True,False,False,False,False,False,0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,True,-0.5000000000000004,0.8660254037844384,5.0,1.8571428571428572,369.9459874777778
2023-12-19,SEC-001,5.0,1856.3819038666663,371.27638077333324,Tuesday,0,0,12,0,1,False,False,False,False,False,True,False,1,0.7818314824680298,0.6234898018587336,False,False,False,False,False,False,False,False,False,False,False,True,-0.5000000000000004,0.8660254037844384,2.0,2.2857142857142856,371.27638077333324
2023-12-20,SEC-001,3.0,533.17164155,177.72388051666667,Wednesday,0,0,12,0,1,False,False,False,False,False,False,True,2,0.9749279121818236,-0.22252093395631434,False,False,False,False,False,False,False,False,False,False,False,True,-0.5000000000000004,0.8660254037844384,4.0,2.142857142857143,177.72388051666667
2023-12-21,SEC-001,2.0,796.95798065,398.478990325,Thursday,0,0,12,0,1,False,False,False,False,True,False,False,3,0.43388373911755823,-0.900968867902419,False,False,False,False,False,False,False,False,False,False,False,True,-0.5000000000000004,0.8660254037844384,1.0,2.2857142857142856,398.478990325
2023-12-22,SEC-001,2.0,1132.96029855,566.480149275,Friday,0,0,12,0,1,True,False,False,False,False,False,False,4,-0.433883739117558,-0.9009688679024191,False,False,False,False,False,False,False,False,False,False,False,True,-0.5000000000000004,0.8660254037844384,3.0,2.142857142857143,566.480149275
2023-12-23,SEC-001,0.0,0.0,0.0,Saturday,0,0,12,1,0,False,False,True,False,False,False,False,5,-0.9749279121818236,-0.2225209339563146,False,False,False,False,False,False,False,False,False,False,False,True,-0.5000000000000004,0.8660254037844384,0.0,2.142857142857143,
2023-12-24,SEC-001,0.0,0.0,0.0,Sunday,0,0,12,1,0,False,False,False,True,False,False,False,6,-0.7818314824680299,0.6234898018587334,False,False,False,False,False,False,False,False,False,False,False,True,-0.5000000000000004,0.8660254037844384,0.0,2.142857142857143,
2023-12-25,SEC-001,0.0,0.0,0.0,Monday,නත්තල් උත්සව දිනය,1,12,0,0,False,True,False,False,False,False,False,0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,True,-0.5000000000000004,0.8660254037844384,3.0,1.7142857142857142,
2023-12-26,SEC-001,0.0,0.0,0.0,Tuesday,උඳුවප් පුර පසළොස්වක පෝය දිනය,1,12,0,0,False,False,False,False,False,True,False,1,0.7818314824680298,0.6234898018587336,False,False,False,False,False,False,False,False,False,False,False,True,-0.5000000000000004,0.8660254037844384,5.0,1.0,
2023-12-27,SEC-001,3.0,846.6028566333333,282.2009522111111,Wednesday,0,0,12,0,1,False,False,False,False,False,False,True,2,0.9749279121818236,-0.22252093395631434,False,False,False,False,False,False,False,False,False,False,False,True,-0.5000000000000004,0.8660254037844384,3.0,1.0,282.2009522111111
2023-12-28,SEC-001,2.0,1123.2719211666667,561.6359605833334,Thursday,0,0,12,0,1,False,False,False,False,True,False,False,3,0.43388373911755823,-0.900968867902419,False,False,False,False,False,False,False,False,False,False,False,True,-0.5000000000000004,0.8660254037844384,2.0,1.0,561.6359605833334
2023-12-29,SEC-001,2.0,816.2900061833334,408.1450030916667,Friday,0,0,12,0,1,True,False,False,False,False,False,False,4,-0.433883739117558,-0.9009688679024191,False,False,False,False,False,False,False,False,False,False,False,True,-0.5000000000000004,0.8660254037844384,2.0,1.0,408.1450030916667
2023-12-30,SEC-001,0.0,0.0,0.0,Saturday,0,0,12,1,0,False,False,True,False,False,False,False,5,-0.9749279121818236,-0.2225209339563146,False,False,False,False,False,False,False,False,False,False,False,True,-0.5000000000000004,0.8660254037844384,0.0,1.0,
2023-12-31,SEC-001,0.0,0.0,0.0,Sunday,0,0,12,1,0,False,False,False,True,False,False,False,6,-0.7818314824680299,0.6234898018587334,False,False,False,False,False,False,False,False,False,False,False,True,-0.5000000000000004,0.8660254037844384,0.0,1.0,
2024-01-01,SEC-001,2.0,728.1370586666667,364.06852933333334,Monday,0,0,1,0,1,False,True,False,False,False,False,False,0,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,1.2857142857142858,364.06852933333334
2024-01-02,SEC-001,2.0,552.8009153333334,276.4004576666667,Tuesday,0,0,1,0,1,False,False,False,False,False,True,False,1,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,1.5714285714285714,276.4004576666667
2024-01-03,SEC-001,2.0,552.3530073666666,276.1765036833333,Wednesday,0,0,1,0,1,False,False,False,False,False,False,True,2,0.9749279121818236,-0.22252093395631434,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,3.0,1.4285714285714286,276.1765036833333
2024-01-04,SEC-001,2.0,613.0222817666667,306.5111408833333,Thursday,0,0,1,0,1,False,False,False,False,True,False,False,3,0.43388373911755823,-0.900968867902419,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,2.0,1.4285714285714286,306.5111408833333
2024-01-05,SEC-001,3.0,904.4012981166668,301.46709937222226,Friday,0,0,1,0,1,True,False,False,False,False,False,False,4,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,2.0,1.5714285714285714,301.46709937222226
2024-01-06,SEC-001,0.0,0.0,0.0,Saturday,0,0,1,1,0,False,False,True,False,False,False,False,5,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,1.5714285714285714,
2024-01-07,SEC-001,0.0,0.0,0.0,Sunday,0,0,1,1,0,False,False,False,True,False,False,False,6,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,1.5714285714285714,
2024-01-08,SEC-001,2.0,825.4773604333334,412.7386802166667,Monday,0,0,1,0,1,False,True,False,False,False,False,False,0,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,2.0,1.5714285714285714,412.7386802166667
2024-01-09,SEC-001,3.0,957.4682015333332,319.15606717777774,Tuesday,0,0,1,0,1,False,False,False,False,False,True,False,1,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,2.0,1.7142857142857142,319.15606717777774
2024-01-10,SEC-001,2.0,451.37365051666666,225.68682525833333,Wednesday,0,0,1,0,1,False,False,False,False,False,False,True,2,0.9749279121818236,-0.22252093395631434,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,2.0,1.7142857142857142,225.68682525833333
2024-01-11,SEC-001,1.0,340.74540890000003,340.74540890000003,Thursday,0,0,1,0,1,False,False,False,False,True,False,False,3,0.43388373911755823,-0.900968867902419,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,2.0,1.5714285714285714,340.74540890000003
2024-01-12,SEC-001,3.0,902.00958115,300.66986038333334,Friday,0,0,1,0,1,True,False,False,False,False,False,False,4,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,3.0,1.5714285714285714,300.66986038333334
2024-01-13,SEC-001,0.0,0.0,0.0,Saturday,0,0,1,1,0,False,False,True,False,False,False,False,5,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,1.5714285714285714,
2024-01-14,SEC-001,0.0,0.0,0.0,Sunday,0,0,1,1,0,False,False,False,True,False,False,False,6,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,1.5714285714285714,
2024-01-15,SEC-001,0.0,0.0,0.0,Monday,දෙමළ තෛපොංැලල් දිනය,1,1,0,0,False,True,False,False,False,False,False,0,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,2.0,1.2857142857142858,
2024-01-16,SEC-001,5.0,1981.3789823,396.27579646,Tuesday,0,0,1,0,1,False,False,False,False,False,True,False,1,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,3.0,1.5714285714285714,396.27579646
2024-01-17,SEC-001,1.0,711.2943122,711.2943122,Wednesday,0,0,1,0,1,False,False,False,False,False,False,True,2,0.9749279121818236,-0.22252093395631434,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,2.0,1.4285714285714286,711.2943122
2024-01-18,SEC-001,3.0,843.7013843999999,281.2337948,Thursday,0,0,1,0,1,False,False,False,False,True,False,False,3,0.43388373911755823,-0.900968867902419,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,1.0,1.7142857142857142,281.2337948
2024-01-19,SEC-001,3.0,676.9051891166666,225.6350630388889,Friday,0,0,1,0,1,True,False,False,False,False,False,False,4,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,3.0,1.7142857142857142,225.6350630388889
2024-01-20,SEC-001,0.0,0.0,0.0,Saturday,0,0,1,1,0,False,False,True,False,False,False,False,5,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,1.7142857142857142,
2024-01-21,SEC-001,0.0,0.0,0.0,Sunday,0,0,1,1,0,False,False,False,True,False,False,False,6,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,1.7142857142857142,
2024-01-22,SEC-001,4.0,1131.9321442166668,282.9830360541667,Monday,0,0,1,0,1,False,True,False,False,False,False,False,0,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,2.2857142857142856,282.9830360541667
2024-01-23,SEC-001,2.0,691.1390377666667,345.56951888333333,Tuesday,0,0,1,0,1,False,False,False,False,False,True,False,1,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,5.0,1.8571428571428572,345.56951888333333
